name,city,address,latitude,longitude,google_rating,google_review_count,place_id,category
The Rookery,London,"12 Peter's Lane, Cowcross Street, London",51.52024189999999,-0.1024436,4.7,286.0,ChIJn1ds1VMbdkgRXIeN0B59tYc,hotels
City View Hotel,London,"287 Cambridge Heath Road, London",51.5268589,-0.055819,2.6,381.0,ChIJB052-9gcdkgRqCCKGZYfuFs,hotels
Thistle City Barbican Hotel,London,"120 Central Street, London",51.52752899999999,-0.09594079999999999,3.7,2712.0,ChIJUbBdTFgbdkgR-N1FJp9f4i0,hotels
The Dictionary Hostel,London,"10-20 Kingsland Road, London",51.52769790000001,-0.0777766,3.5,693.0,ChIJmW_YN7ocdkgR8k9dibtKMs4,hotels
Town Hall Hotel & Apartments,London,"Town Hall Hotel, 8 Patriot Square, London",51.5304798,-0.05574220000000001,4.4,881.0,ChIJy7L-gNscdkgRUIrnHlAHDxY,hotels
Plaza London Hotel,London,"115A, 117A Roman Road, London",51.528707,-0.049015,2.8,305.0,ChIJX_-E8dgcdkgRupA8WEa27DU,hotels
City View Hotel Roman Road,London,"113 Roman Road, Globe Town, London",51.5287252,-0.0491574,2.3,238.0,ChIJB052-9gcdkgRheVXVsNaSHA,hotels
Shoreditch Inn,London,"1 Austin Street, London",51.5273201,-0.07685539999999999,4.0,290.0,ChIJ1-M_IbocdkgRnujAA7uSKxc,hotels
Travelodge London Central City Road,London,"1-23 City Road, London",51.52261629999999,-0.08696289999999998,3.8,4296.0,ChIJ4ZLK3q4cdkgRpUiqfsc2Nlw,hotels
"The Counting House, EC3",London,"50 Cornhill, London",51.513324,-0.08510960000000001,4.3,2347.0,ChIJNS_v4VIDdkgRTvgADICid-Q,hotels
Marlin Apartments - Queen Street St Paul's,London,"30 Queen Street, London",51.5117072,-0.0929822,4.0,423.0,ChIJ8RWvj1UDdkgRAWR2mlInpMk,hotels
Travelodge London Central Liverpool Street,London,"1 Harrow Place, London",51.5157167,-0.0775348,3.6,1458.0,ChIJ-UB1R7McdkgRLVTOO2BlJQM,hotels
Safran House,London,"Flat 66, A, 66 Middlesex Street, London",51.5161432,-0.07604500000000002,3.6,10.0,ChIJVVWgobQcdkgRPlJvDdlHYik,hotels
Key Supporting workers Apartments,London,"25 Wentworth Street, London",51.5167057,-0.07554680000000001,,,ChIJgXKikLQcdkgRXxl2hE34USU,hotels
"Radisson Blu Hotel, London Canary Wharf East",London,"5 Fairmont Avenue, London",51.50678440000001,-0.004298199999999999,4.4,1997.0,ChIJi12m26gCdkgRKvteXZ918HA,hotels
Crashpads Shoreditch Loft with Private Courtyard,London,"63 Hanbury Street, London",51.5203868,-0.0707437,5.0,4.0,ChIJAQDcALYcdkgR3HC36V710YY,hotels
ibis budget London Whitechapel - Brick Lane,London,"100 Whitechapel Road, London",51.5176545,-0.0647938,4.0,2960.0,ChIJj5H5gMscdkgRJ8hm0n1w5NA,hotels
CityStay Hotel,London,"94 Bow Road, London",51.52778679999999,-0.0211745,2.9,235.0,ChIJKWTNqEcddkgRFvtJwZsNvOI,hotels
Brick Lane Smart Rooms,London,"32 Princelet Street, London",51.5197387,-0.0714994,4.1,7.0,ChIJAyhs5rUcdkgRHmRSBEbDmvc,hotels
New Royal Homes,London,"83 New Road, London",51.5169109,-0.06264729999999999,1.0,2.0,ChIJq6oX7swcdkgRnyt5Yc8EnHY,hotels
Travelodge London Bethnal Green,London,"231-237 Cambridge Heath Road, London",51.52540070000001,-0.0556873,3.7,1093.0,ChIJtdZU_dwcdkgR4_4iwEM_pRY,hotels
Crashpads Shoreditch Brick Lane Mini Lofts,London,"4 Woodseer Street, London",51.52069400000001,-0.07167580000000001,4.8,29.0,ChIJlX1FDLYcdkgRBpPSPEAlj18,hotels
The Art Inn,London,"36 Hanbury Street, London",51.52023979999999,-0.07218959999999999,4.6,9.0,ChIJq6qa2LUcdkgRCmz53Ha9zLs,hotels
bethnal green rooms,London,"266-268, 266 Bethnal Green Road, London",51.5261907,-0.0658411,2.1,92.0,ChIJLXl-F8YcdkgR9DR-vFXemFs,hotels
Pritchard 4 Bedrooms,London,"5 Commercial Street, London",51.5156883,-0.07276579999999999,,,ChIJ25dvJbUcdkgR7eCAG0WMqFw,hotels
Bethnall Green beds to stay,London,"123 Roman Road, London",51.5285812,-0.0495472,3.2,11.0,ChIJ__92_NgcdkgRs75VHsWdpQo,hotels
The Whitechapel Hotel,London,"49-53 New Road, London",51.51612859999999,-0.06244579999999999,3.9,381.0,ChIJs0XN3MwcdkgROglx_d-J3OE,hotels
City Space Apartments - Brick Lane,London,"208B Brick Lane, London",51.5242616,-0.07144560000000001,1.0,1.0,ChIJW8bA6bccdkgRFKT-l_pWiDI,hotels
Princelet Town Room & Board,London,"Princelet Town, 15 Princelet Street, London",51.51985259999999,-0.0726709,,,ChIJ__8T2rUcdkgRZYL93FEwjfQ,hotels
Wynfrid House,London,"20 Mulberry Street, London",51.5160344,-0.0670119,4.6,176.0,ChIJWxxNJ8scdkgR5A6PSSjxtbI,hotels
London Marriott Hotel Maida Vale,London,"Plaza Parade, London",51.5357052,-0.1902585,4.3,1888.0,ChIJiVUDpgoQdkgR2uhKsQ2CW5U,hotels
Phoenix Hotel,London,"1-8 Kensington Gardens Square, London",51.51353169999999,-0.1894576,4.2,1279.0,ChIJM4st6_8PdkgRQpVzHMGv8So,hotels
Lords Hotel London,London,"20-22 Leinster Square, London",51.51431139999999,-0.1918691,3.1,1029.0,ChIJP5oRI_4PdkgRUZeFtRqwRiQ,hotels
Kensal Green Backpackers,London,"639 Harrow Road, London",51.5300478,-0.2255917,2.7,890.0,ChIJky5I0DAQdkgRbX64NiJhJ6k,hotels
The Cleveland Hotel,London,"39-40 Cleveland Square, London",51.5139182,-0.183023,4.3,389.0,ChIJo2MxqlQFdkgRtqX5PH7z2K0,hotels
Blakemore Hyde Park Hotel,London,"30 Leinster Gardens, London",51.5129736,-0.1837431,4.0,1655.0,ChIJx_ZE7VQFdkgRWDppi-66lxE,hotels
The Caesar Hotel,London,"26-33 Queen's Gardens, London",51.51352910000001,-0.1833893,4.2,1140.0,ChIJqYU_vVQFdkgRQ1rqBR6eKWU,hotels
The Duke of Leinster Hotel,London,"20 Leinster Gardens, London",51.51306529999999,-0.1833636,3.5,570.0,ChIJPyWX7lQFdkgRwwf-yAlVZyA,hotels
Palace Court Hotel,London,"Lion Court Hotel, 64-65 Prince's Square, London",51.5133171,-0.1931478,2.5,568.0,ChIJgWxPav4PdkgR02niMZaTtJ0,hotels
Smart Hyde Park Inn,London,"48-50 Inverness Terrace, London",51.5123837,-0.1860599,3.3,2039.0,ChIJxfQdClUFdkgRuYx8KD9Aq7Q,hotels
Queens Park Hotel,London,"48 Queensborough Terrace, London",51.5118322,-0.1850766,2.9,1870.0,ChIJtxTarFUFdkgRHALw3kYRLFs,hotels
Henry VIII Hotel,London,"23 Leinster Gardens, London",51.51244829999999,-0.1835849,3.2,855.0,ChIJgSo-i1QFdkgRoDCZfhrPGbc,hotels
Hyde Park Boutique Hotel,London,"47-48 Leinster Gardens, London",51.5141228,-0.1841411,3.5,571.0,ChIJlUfNxVQFdkgRGPbGCg7JNRE,hotels
Grand Plaza Serviced Apartments,London,"Grand Plaza, 42 Prince's Square, London",51.5135454,-0.1907533,3.8,1664.0,ChIJx8RWyv8PdkgRa7c5prsR8vU,hotels
La Suite West Hotel London,London,"41-51 Inverness Terrace, London",51.5124323,-0.1867661,4.0,697.0,ChIJow-TdFUFdkgRYdNhThd8-P4,hotels
W12 Rooms,London,"54 Uxbridge Road, London",51.504485,-0.2192058,4.1,262.0,ChIJ08aENNsPdkgRcE1qZEMLo-s,hotels
"Dorsett Shepherds Bush, London",London,"Shepherd's Bush Pavilion, 58 Shepherd's Bush Green, London",51.5039786,-0.2244224,4.1,2923.0,ChIJ-Zb38M8PdkgR23SKYSnD-Q0,hotels
Smart Hyde Park View,London,"16 Leinster Terrace, London",51.51177,-0.182925,3.5,1580.0,ChIJ06ltalMFdkgRKuYlJvvKnhI,hotels
Holiday Inn Express London - Park Royal by IHG,London,"Victoria Road, London",51.523044,-0.2593893,4.2,1148.0,ChIJfRh-mecRdkgRnsUnbXM4Gbk,hotels
Park Grand Paddington Court,London,"27 Devonshire Terrace, London",51.5135986,-0.1799884,3.7,1675.0,ChIJ-Zon71IFdkgR-Ok3qbx04ac,hotels
Inverness Terrace Serviced Apartments by Concept Apartments,London,"82 Inverness Terrace, London",51.513217,-0.1863531,4.0,89.0,ChIJUe1mE1UFdkgRz5JlPT_cAQ4,hotels
サファイア ホテル ロンドン,London,"35 Shepherds Bush Road, London",51.5009994,-0.2217602,2.8,324.0,ChIJZZShvcUPdkgR-ICpZyM9tYU,hotels
Vancouver Hotel & Studios,London,"30 Prince's Square, London",51.5131945,-0.1908935,4.4,278.0,ChIJ7QwRs_8PdkgRiLJJoEaOu50,hotels
The Collective Old Oak,London,"Nash House, Old Oak Lane, London",51.5288815,-0.2505298,4.1,768.0,ChIJiWVdTsQRdkgR2WSHDt7Wumo,hotels
Cambridge Avenue,London,"151 Cambridge Avenue, Kilburn Park, London",51.53681719999999,-0.1923688,4.1,19.0,ChIJpQcvUAsQdkgRqsscaz68tVs,hotels
Commodore Hotel,London,"50 Lancaster Gate, London",51.5119026,-0.1808382,3.4,525.0,ChIJ22bJDlMFdkgR3PCce2mC-U8,hotels
Pearl Hotel London,London,"49 Shepherds Bush Road, London",51.5006077,-0.221739,3.2,185.0,ChIJhaGclcUPdkgRDVFyaiq3UDs,hotels
London Marriott Hotel Regents Park,London,"128 King Henry's Road, London",51.5421483,-0.1700341,4.3,2333.0,ChIJ9YxS4ZMadkgRtievwZuqJwA,hotels
Hotel Indigo London - Paddington by IHG,London,"12, To, 20 London Street, London",51.5152227,-0.1741589,4.0,783.0,ChIJ31b1uLIadkgRLU9Ys0mnCWU,hotels
Danubius Hotel Regents Park,London,"18 Lodge Road, London",51.52960150000001,-0.1687634,4.0,1704.0,ChIJ0WiRPbkadkgRqmwXaG8UFR4,hotels
Queensway Hotel (Sure Collection by Best Western),London,"147-149 Sussex Gardens, London",51.51493740000001,-0.1725338,3.6,408.0,ChIJKfSpMrMadkgRnQCUDh0qG_w,hotels
Comfort Inn Edgware Road,London,"450 Edgware Road, London",51.52334869999999,-0.1744512,3.6,498.0,ChIJvW08UrAadkgRhSkyqlsJf2g,hotels
Chrysos Hotel,London,"25-27 Norfolk Square, London",51.5159675,-0.1727987,3.5,378.0,ChIJJW4mQDim2EcRjPHTgXr0amk,hotels
Rhodes Hotel,London,"195 Sussex Gardens, London",51.51399579999999,-0.1741744,3.9,447.0,ChIJSS4aO00FdkgREbfIWp128gQ,hotels
Nayland Hotel,London,"132-134 Sussex Gardens, London",51.51572919999999,-0.1724301,3.5,653.0,ChIJTw0ZAjGKdUgRxA5guoa2yT0,hotels
Abbey Court Hotel (Hyde Park),London,"Sussex Gardens, London",51.5148264,-0.1738526,3.3,504.0,ChIJiarS0rIadkgRckYotsfvMYw,hotels
Best Western Mornington Hotel London Hyde Park,London,"12 Lancaster Gate, London",51.5119933,-0.1782794,3.8,898.0,ChIJgbJ5WVIFdkgRnGGubAV_mAY,hotels
Stylotel,London,"160-162 Sussex Gardens, London",51.51517750000001,-0.1732482,3.9,571.0,ChIJCRPlKbMadkgRgePl5olWvUk,hotels
"OYO 24 Sussex, London Paddington",London,"24 Sussex Gardens, London",51.5177778,-0.1686111,2.8,192.0,ChIJzWHsW7QadkgRHu9auKksFPg,hotels
Lancaster Court Hotel,London,"202-204 Sussex Gardens, London",51.5139817,-0.1753357,3.1,536.0,ChIJDUQrQk0FdkgRiVYL1qDls08,hotels
London Elizabeth Hotel,London,"4 Lancaster Terrace, London",51.51202189999999,-0.1762414,2.6,736.0,ChIJJ0jFgE0FdkgRjGgYgJOTgIU,hotels
Falcon Hotel,London,"11 Norfolk Square, London",51.51551920000001,-0.1735034,3.6,195.0,ChIJ6TiJ17IadkgRKqLEhRDAKic,hotels
St. George Hotel,London,"49 Gloucester Place, London",51.5181034,-0.158146,3.3,53.0,ChIJfQvXo1em2EcRRn8gRrGiho0,hotels
Holmes Hotel London,London,"83 Chiltern Street, London",51.5210573,-0.1560787,4.5,931.0,ChIJf6XIkM4adkgRbbcgrCzpsXA,hotels
Montcalm Marble Arch Townhouse,London,"41 Great Cumberland Place, London",51.515762,-0.1603207,3.5,115.0,ChIJV-DOOMsadkgR0k0Wo2hpeok,hotels
Dorset Square Hotel,London,"39-40 Dorset Square, London",51.52257909999999,-0.1602085,4.5,151.0,ChIJ6zv7AJMNdkgR7bUvQyo6AXk,hotels
Hyatt Regency London - The Churchill,London,"30 Portman Square, London",51.5155541,-0.1571349,4.5,2472.0,ChIJqYRPtswadkgRDZptVDmbgn0,hotels
"Radisson Blu Hotel, London Marble Arch",London,"19-25 Granville Place, London",51.51445,-0.1554951,3.8,640.0,ChIJk-hF1jIFdkgRl8PlXqNP2z4,hotels
London Marriott Hotel Marble Arch,London,"134 George Street, London",51.5163963,-0.1638291,4.0,1938.0,ChIJCfVIlsoadkgRdELI-JQksDo,hotels
London Continental Hotel,London,"88 Gloucester Place, London",51.5198015,-0.1584649,2.2,188.0,ChIJiV1nB8wadkgRh0PJvKu4sak,hotels
Berkeley Court Hotel,London,"22 Upper Berkeley Street, London",51.51546899999999,-0.1606885,2.1,205.0,ChIJ8ZQFMMsadkgRWZQo41cSV74,hotels
The London EDITION,London,"10 Berners Street, London",51.51676779999999,-0.1362555,4.6,1653.0,ChIJpeLYbSsbdkgRONduZ20Z3sQ,hotels
The Resident Soho,London,"10 Carlisle Street, London",51.514808,-0.1341191,4.6,781.0,ChIJW_b2TNMEdkgRBG5JStAdLXY,hotels
The Rathbone Hotel,London,"30 Rathbone Street, London",51.5186553,-0.1355171,4.4,738.0,ChIJu4dTjCsbdkgRhOmEopZ4xuY,hotels
Holiday Inn London - Camden Lock by IHG,London,"30 Jamestown Road, London",51.54048330000001,-0.1460986,4.3,1864.0,ChIJaTjItuYadkgRTjRX20Q7pZY,hotels
Premier Inn London Kings Cross hotel,London,"26-30 York Way, London",51.5319392,-0.1221961,4.2,2623.0,ChIJwVrCUjkbdkgRLKe5q8EOxQ8,hotels
DoubleTree by Hilton London Angel Kings Cross,London,"60 Pentonville Road, London",51.5321207,-0.1095614,4.2,3351.0,ChIJn9Z-vUMbdkgRvFAYuOvVbak,hotels
Princess Hotel,London,"31 Argyle Street, London",51.52895090000001,-0.123243,3.9,384.0,ChIJG97EYjkbdkgRF-ooye6pvbs,hotels
"Great Northern Hotel, a Tribute Portfolio Hotel, London",London,"Pancras Road, London",51.53107199999999,-0.1246278,4.4,1050.0,ChIJcbFlWjwbdkgRkWV3mHdgFh8,hotels
Keystone House,London,"272-276 Pentonville Road, London",51.5310142,-0.1208314,3.6,573.0,ChIJtfF21D4bdkgRm9GdNf_V464,hotels
Kings Cross Inn Hotel,London,"9-11 Euston Road, London",51.53018109999999,-0.1228242,3.3,1845.0,ChIJ7ZmUOTkbdkgRn4MUT2ldf-0,hotels
DoubleTree by Hilton London - West End,London,"92 Southampton Row, London",51.5201056,-0.1221012,3.9,2500.0,ChIJCZnznzYbdkgRDWZcYxd_cNk,hotels
Hilton London Angel Islington,London,"53 Upper Street, London",51.5358933,-0.1048084,4.2,1683.0,ChIJI7XXmS8FdkgR4DZkJcyK05I,hotels
Premier Inn London Angel Islington hotel,London,"18 Parkfield Street, London",51.5348493,-0.1055235,4.2,878.0,ChIJC6NkS10bdkgRKaxWdTpr-Ew,hotels
Crowne Plaza London - Kings Cross by IHG,London,"1 King's Cross Road, London",51.526506,-0.1137997,4.0,3651.0,ChIJK0l-OUYbdkgR8i5_3CkVuis,hotels
King's Cross Hotel,London,"60 Argyle Street, London",51.52849980000001,-0.1226552,3.3,317.0,ChIJs7oaejkbdkgRG3KQys8isnI,hotels
Clink78,London,"78 King's Cross Road, London",51.5287762,-0.1155601,3.9,3647.0,ChIJmXXcEUcbdkgR9bY2oMXRKQs,hotels
City Inn Express,London,"144A Mare Street, London",51.5391667,-0.0561111,2.6,121.0,ChIJmV18UeYcdkgR-2VF1MWpsIg,hotels
YHA London St Paul's Hostel,London,"36 Carter Lane, London",51.51313859999999,-0.1003668,4.0,848.0,ChIJuWbEmqwEdkgRyp4ScypbAjU,hotels
Citadines Apart'hotel Barbican London,London,"7-21 Goswell Road, London",51.52208249999999,-0.0976645,4.2,704.0,ChIJ11Lj7VYbdkgR6-dVDYJXU60,hotels
Old Street by Q Apartments,London,"130 Tabernacle Street, London",51.52555280000001,-0.08430080000000001,3.4,25.0,ChIJVVWRYqUcdkgRCh66c11zr5k,hotels
Shoreditch Suite,London,"6, 38 Hoxton Square, London",51.5273798,-0.0805613,4.7,3.0,ChIJ62f16LocdkgRxVuDxqQutn8,hotels
Clayton Hotel London Wall,London,"7-9 Copthall Avenue, London",51.5160014,-0.08810500000000002,4.6,693.0,ChIJK0Qsn1EddkgRCUmrpDlhqBE,hotels
Montcalm Brewery Townhouse,London,"46 Chiswell Street, London",51.5210891,-0.0918871,3.8,393.0,ChIJvV02hKkcdkgR7TVwZzcRjYo,hotels
Holiday Inn Express London - Stratford by IHG,London,"196 High Street, London",51.53633199999999,-0.004623,4.3,2016.0,ChIJJ1gfoWAddkgR1yu7BNP5WS0,hotels
The Westbridge Hotel London Stratford,London,"335-337 High Street, London",51.5374989,-0.0022766,4.4,1111.0,ChIJHSrgXGAddkgRGGck0yUnSvY,hotels
Premier Inn London Stratford hotel,London,"Stratford, 9 International Square, Montfichet Road Westfield, London",51.544128,-0.009162000000000002,4.0,1743.0,ChIJM4tpAWUddkgRzRGi_tdVL48,hotels
City View Hotel Roman Road Market,London,"527 Roman Road, London",51.5327292,-0.0310099,2.6,230.0,ChIJ0cxuLDwddkgRSOGlTxP1LYI,hotels
Shoreditch House,London,"Ebor Street, London",51.52378109999999,-0.07593269999999999,4.5,2032.0,ChIJn-EFMbccdkgRIrRKeGZVPGA,hotels
The Heart of Stratford..!,London,"Carpenters Road, London",51.5376542,-0.0054957,3.7,15.0,ChIJVVXxy2AddkgRWuIiXRprIOg,hotels
Best Western Palm Hotel,London,"64-76 Hendon Way, London",51.5633439,-0.204364,4.0,784.0,ChIJ38DKlI4QdkgR6RhlZOOUYng,hotels
The Crown London Hotel,London,"142-152 Cricklewood Broadway, London",51.5564966,-0.2142307,4.2,4549.0,ChIJIznXgV8QdkgRHWCoas8BpT4,hotels
"Holiday Inn Express London - Swiss Cottage, an IHG Hotel",London,"152-156 Finchley Road, London",51.5484686,-0.1805947,4.0,585.0,ChIJ87QZ74QadkgRposGNWukZ2k,hotels
Langorf Hotel,London,"20 Frognal, London",51.550462,-0.1800922,3.7,196.0,ChIJy_sIOIQadkgRuSL2tdAZ8ZM,hotels
198 Studios,London,"198 West End Lane, London",51.5498542,-0.1911202,3.6,165.0,ChIJaxbJAnkQdkgRV4r6k2t5h9I,hotels
Palmers Lodge Swiss Cottage,London,"40 College Crescent, London",51.5454301,-0.1761801,4.3,1466.0,ChIJV3T1p5oadkgRW__tJUpgxd4,hotels
Quality Hotel Hampstead,London,"5 Frognal, London",51.5499728,-0.1809162,4.2,360.0,ChIJ0eC1aYQadkgRJhqLIBfz4GE,hotels
Charlotte Guest House,London,"195, Charlotte Guest House, 197 Sumatra Road, London",51.5488015,-0.1923311,4.3,680.0,ChIJafxqoXkQdkgRnbv6Ld02VkE,hotels
The Windmill Hotel,London,"57 Cricklewood Broadway, London",51.5535912,-0.2119762,3.8,401.0,ChIJETLXmGAQdkgRDLvK9ZJEOPk,hotels
Generous Apartments,London,"526 Harrow Road, London",51.52530509999999,-0.2035377,,,ChIJDcUaeBoQdkgRH8P75I4i0Vo,hotels
London Queen's Apartments,London,"138 Brondesbury Villas, London",51.53518570000001,-0.2012088,3.0,87.0,ChIJr2PDuRIQdkgRNyudVe9kMyA,hotels
London Regents Luxury Apartments,London,"286 Kilburn High Road, London",51.5440547,-0.2003427,2.5,4.0,ChIJAVU81G8QdkgReFbZ09OteUw,hotels
Dani Hampstead Studio,London,"287 Finchley Road, London",51.5492839,-0.1818471,4.0,1.0,ChIJNUdefIQadkgRRJmHpyD8dP4,hotels
Portobello Two,London,"109-125 Bonchurch Road, Ladbroke Grove, London",51.5216934,-0.2100411,,,ChIJy8-LCyIQdkgRUGekrUlBaQQ,hotels
Harrow Apartments,London,"384 Harrow Road, London",51.52333789999999,-0.1962126,3.7,20.0,ChIJleTirwUQdkgRAoWfbVNv8So,hotels
Travelodge London Cricklewood,London,"Cricklewood Broadway, London",51.55845309999999,-0.2171298,3.7,881.0,ChIJlZaD3PYQdkgRAxsg5OMk_AI,hotels
The Black Lion Pub & Boutique Guesthouse,London,"274 Kilburn High Road, London",51.5437218,-0.1999162,4.4,1202.0,ChIJbfKoKnAQdkgR8Q2mZENjM60,hotels
Peace-full Flat In Cricklewood,London,"118A Cricklewood Broadway, London",51.55534670000001,-0.2134101,,,ChIJG3lkv18QdkgRKxPG3_ouzCg,hotels
The William,London,"786 Harrow Road, London",51.5289135,-0.2183884,4.4,758.0,ChIJwfg8jjsQdkgR5q2jvcaqGig,hotels
Portobello Apartment,London,"3, 2 Blagrove Road, London",51.51991309999999,-0.2065649,,,ChIJJbhhsh4QdkgRiATzmHhjcgY,hotels
Luxury Finchley Rd Apartments,London,"3 Broadhurst Gardens, London",51.5458504,-0.1800211,,,ChIJWRy9L5sadkgRk2jbcQx1S3s,hotels
Dawson House Hotel,London,"Dawson House Hotel, 72 Canfield Gardens, London",51.54422870000001,-0.1864488,4.2,79.0,ChIJ6-JJDJ0adkgRO8HReTkv-Tg,hotels
Sanctum London Maida Vale Luxury Serviced Apartments,London,"1 Greville Road, London",51.5362606,-0.191165,4.4,212.0,ChIJy00X1nQQdkgRai8NiZGNx4g,hotels
Messina Studios,London,"89 Messina Avenue, London",51.5431769,-0.1943956,3.7,49.0,ChIJl1aULXEQdkgRde2P2jTjeLs,hotels
No.8 Willesden Green,London,"305 High Road, London",51.5486436,-0.2388317,3.5,632.0,ChIJtz3tra0RdkgRijU-50aQzNs,hotels
The Chippenham,London,"207 Shirland Road, London",51.5278459,-0.197123,1.8,6.0,ChIJVWsDqw8QdkgRnCG5j7bHs0U,hotels
All Counties Park Home Refurbishments,London,"Merlin House, 122-126 Kilburn High Road, North Maida Vale, London",51.53980469999999,-0.1949914,,,ChIJsaaLlHMQdkgR7qJP78qpYFw,hotels
Atlantica Suites NW,London,"19 Tanfield Avenue, London",51.5592493,-0.2482911999999999,,,ChIJq6qmYwgRdkgRM9icK-0sQqw,hotels
Swiss Cottage One,London,"Centre Heights, 137 Finchley Road, London",51.5437723,-0.1755318,5.0,1.0,ChIJC1fTiZAadkgRxvDRuoiyK8Q,hotels
Hollingbury Hotel,London,"106 Craven Park, London",51.5406117,-0.2537706,2.7,82.0,ChIJ5af0pb4RdkgREiSzPVdwKkU,hotels
Nicoll Studios,London,"5J Nicoll Road, London",51.5368428,-0.2495413,3.5,297.0,ChIJv76a9LgRdkgRg4t2q67eBfY,hotels
MB Hotels,London,"276 Cricklewood Lane, London",51.5611909,-0.2035304,3.7,15.0,ChIJhUr9P4kQdkgRTyM5dmR-s1g,hotels
Helen's Hotel,London,"20 Craven Park, London",51.5406775,-0.2560616000000001,3.8,25.0,ChIJUxQzfr4RdkgRncAxS6w1d-M,hotels
Neasden Room,London,"12 Selsdon Road, London",51.565133,-0.2424402,5.0,4.0,ChIJfRwijwQRdkgRPDZgqxcRJeg,hotels
Kensal House Portobello London,London,"23A Station Terrace, London",51.53360439999999,-0.2191352,4.3,16.0,ChIJP5Nc5zgQdkgRu_HZfSX3Xyc,hotels
Keslake Towers B&B,London,"35 Keslake Road, London",51.53426109999999,-0.2142278,4.5,4.0,ChIJjRspoj8QdkgRCNfDgNtkxIA,hotels
Xklusif Fashion,London,"76 Willesden Lane, London",51.5410464,-0.2015602,,,ChIJp0Dq320QdkgRnVBzyA90V1M,hotels
Conway House,London,"18-22 Quex Road, London",51.540234,-0.1938233,4.2,21.0,ChIJz94WCXQQdkgRCzP9kQ8LNaw,hotels
Sanctum London Belsize Road Luxury Serviced Apartments,London,"258 Belsize Road, London",51.5378062,-0.1917987,4.3,132.0,ChIJv0RB8HQQdkgR2mr3AWAKv8E,hotels
Maitrise Hotel Maida Vale - London,London,"53-59 Kilburn High Road, London",51.53660310000001,-0.1919881,3.2,1105.0,ChIJQ47so3MQdkgR4rFLiDPyMec,hotels
The Quarters Kilburn,London,"The Quarters Kilburn, 24-32 Kilburn High Road, London",51.53655699999999,-0.191464,4.3,84.0,ChIJA6_82XQQdkgRihtMONE-P5g,hotels
Volvo Cars Central London,London,"Northways Parade, Finchley Road, London",51.54465500000001,-0.1755739,4.3,33.0,ChIJaQDXuNcadkgRPJLMaVqdxrA,hotels
Lil & Kate London Ltd,London,"Cumberland House, 80 Scrubs Lane, London",51.52830729999999,-0.2366083,4.8,8.0,ChIJvSLJ3cwRdkgR8jVOIqLdXUg,hotels
Smokesilver Travel,London,"19 Hill Farm Road, London",51.5218405,-0.2210436,5.0,1.0,ChIJQxwEOoee10cRN_-cK-bDDV0,hotels
Urban Stay Serviced Apartments London | Portobello Road,London,"229 Bonchurch Road, London",51.5218674,-0.2097312,4.3,4.0,ChIJW7-d7BgQdkgR1yBFk_DGGRs,hotels
Portobello Road by Q Apartments,London,"119-125 Bonchurch Road, London",51.52167540000001,-0.210535,4.5,4.0,ChIJ73-BCiIQdkgRRClop1JctCA,hotels
Cricklewood Lodge,London,"1 Cricklewood Broadway, London",51.5523962,-0.2106393,3.5,219.0,ChIJETLXmGAQdkgR0XjbIdMqKA8,hotels
Veeve - House Netherhall Gardens - Hampstead,London,"Netherhall Gardens, London",51.550059,-0.179204,5.0,1.0,ChIJ6-lwtIUadkgRINRtbn2xlRw,hotels
Oxford Gardens Apartments,London,"190 Ladbroke Grove, London",51.5195682,-0.2110192,4.8,6.0,ChIJuZtTUB8QdkgRBx3VMzXZXDo,hotels
Hampstead Green Hill Guest House,London,"122C Finchley Road, London",51.54747460000001,-0.1791678,4.2,5.0,ChIJ0c1oIYUadkgRkPBCARMtPVE,hotels
Bishops Lodge Hotel,London,"Room No.616, at Bishops Lodge, 2 Mowbray Road, London",51.5446645,-0.206536,3.1,25.0,ChIJpfFEz2gQdkgRLGQ90PwS-0g,hotels
Mapesbury Hostel London,London,"30 Chatsworth Road, London",51.54641359999999,-0.209418,2.1,71.0,ChIJnRkx1mcQdkgRdGyMPL_Vu-I,hotels
Igar Hotel,London,"110-124 Salusbury Road, London",51.53882549999999,-0.2082833,2.8,27.0,ChIJn0bAqGsQdkgR2dvM5iJNtn8,hotels
Portobello Square Serviced Apartments,London,"17 Faraday Road, London",51.522501,-0.2098636,5.0,4.0,ChIJYcHOt5Gn2EcR9xBjEBqBwUw,hotels
Urban Stay,London,"52 Cambridge Gardens, London",51.5185785,-0.2099215,,,ChIJ8dhNFB8QdkgR4gsVBojdNC8,hotels
CRM Ltd,London,"7, N7 NUFFIELD LODGE, Admiral Walk, London",51.52203349999999,-0.1946751,5.0,2.0,ChIJ8WFTJQQQdkgRDbnKXxO3BkE,hotels
Premier Inn London Hampstead hotel,London,"215 Haverstock Hill, London",51.5514622,-0.167189,3.9,1135.0,ChIJlQj6gowadkgRkopsbOe_Y3w,hotels
Best Western Swiss Cottage Hotel,London,"4 Adamson Road, London",51.5445094,-0.172587,3.9,499.0,ChIJxcYZu5EadkgR0abbcTbgobo,hotels
Britannia Hampstead Hotel,London,"Primrose Hill Road, London",51.5443791,-0.1624184,2.6,993.0,ChIJAcncgukadkgRnzr3LlONQ5Y,hotels
